1734106498.474265,0
1734106498.606452,0
1734106498.731721,0
1734106498.852127,0
1734106498.978525,0
1734106499.095607,0
1734106499.226130,0
1734106499.359245,0
1734106499.466995,0
1734106499.649729,0
1734106499.773890,0
1734106499.895809,0
1734106500.016226,0
1734106500.134300,0
1734106500.260070,0
1734106500.381134,0
1734106500.503253,0
1734106500.625050,0
1734106500.749078,0
1734106500.871206,0
1734106500.990222,0
1734106501.108786,0
1734106501.237231,0
1734106501.357163,0
1734106501.489793,0
1734106501.612287,0
1734106501.738059,0
1734106501.858864,0
1734106501.993793,0
1734106502.126695,0
1734106502.249012,0
1734106502.357209,0
1734106502.473922,0
1734106502.602159,0
1734106502.723320,0
1734106502.842806,0
1734106502.974729,0
1734106503.117748,0
1734106503.263693,0
1734106503.382588,1
1734106503.506371,0
1734106503.641103,0
1734106503.783346,0
1734106503.902742,0
1734106504.021119,0
1734106504.141563,0
1734106504.263884,0
1734106504.398921,0
1734106504.523406,0
1734106504.660912,0
1734106504.781680,0
1734106504.902511,0
1734106505.024442,0
1734106505.144080,0
1734106505.267858,0
1734106505.392407,0
1734106505.525830,0
1734106505.683403,0
1734106505.823300,0
1734106505.938063,0
1734106506.057141,0
1734106506.176473,0
1734106506.296034,0
1734106506.433808,0
1734106506.552712,0
1734106506.673382,0
1734106506.793596,0
1734106506.913395,0
1734106507.023716,0
1734106507.140459,0
1734106507.263417,0
1734106507.380525,0
1734106507.491105,0
1734106507.607375,0
1734106507.728218,0
1734106507.848694,0
1734106507.961917,0
1734106508.070401,0
1734106508.189107,0
1734106508.311494,0
1734106508.430734,0
1734106508.560367,0
1734106508.681142,0
1734106508.805406,0
1734106508.926013,0
1734106509.039240,0
1734106509.158630,0
1734106509.280171,0
1734106509.400366,0
1734106509.532693,0
1734106509.643396,0
1734106509.760920,0
1734106509.879514,0
1734106509.986636,0
1734106510.108330,0
1734106510.227447,0
1734106510.407489,0
1734106510.544653,0
1734106510.675499,0
1734106510.798589,0
1734106510.918167,0
1734106511.038650,0
1734106511.164266,0
1734106511.345917,0
1734106511.467819,0
1734106511.629900,0
1734106511.747876,0
1734106511.867865,0
1734106512.026106,0
1734106512.143332,0
1734106512.284777,0
1734106512.405604,0
1734106512.527522,0
1734106512.647432,0
1734106512.765640,0
1734106512.885712,0
1734106513.020481,0
1734106513.169944,0
1734106513.289877,0
1734106513.407564,0
1734106513.527845,0
1734106513.644241,0
1734106513.816048,0
1734106513.966435,0
1734106514.089157,0
1734106514.208071,0
1734106514.329081,0
1734106514.483803,0
1734106514.601158,0
1734106514.724370,0
1734106514.856354,0
1734106514.974694,0
1734106515.101447,0
1734106515.218666,0
1734106515.339023,0
1734106515.459943,0
1734106515.637453,0
1734106515.757758,0
1734106515.876158,0
1734106515.995982,0
1734106516.119088,0
1734106516.269819,0
1734106516.388835,0
1734106516.544441,0
1734106516.673647,0
1734106516.796993,0
1734106516.917129,0
1734106517.036469,0
1734106517.154062,0
1734106517.274287,0
1734106517.399382,0
1734106517.506491,0
1734106517.624659,0
1734106517.744936,0
1734106517.866579,0
1734106517.985905,0
1734106518.105863,0
1734106518.248446,0
1734106518.392931,0
1734106518.530299,0
1734106518.671298,0
1734106518.810443,0
1734106518.934254,0
1734106519.042378,0
1734106519.165168,0
1734106519.413983,0
1734106519.543541,0
1734106519.683226,0
1734106519.804371,0
1734106519.924343,0
1734106520.042838,0
1734106520.166933,0
1734106520.286508,0
1734106520.417315,0
1734106520.539843,0
1734106520.673103,0
1734106520.793345,0
1734106520.911698,0
1734106521.035900,0
1734106521.162229,0
1734106521.282446,0
1734106521.403326,0
1734106521.525172,0
1734106521.646897,0
1734106521.771861,0
1734106521.904629,0
1734106522.023043,0
1734106522.143895,0
1734106522.264431,0
1734106522.394995,0
1734106522.524585,0
1734106522.643711,0
1734106522.760377,0
1734106522.880533,0
1734106523.001339,0
1734106523.122321,0
1734106523.244571,0
1734106523.354544,0
1734106523.459851,0
1734106523.578753,0
1734106523.699769,0
1734106523.830273,0
1734106523.952351,0
1734106524.073330,0
1734106524.190429,0
1734106524.311621,0
1734106524.436234,0
1734106524.566468,0
1734106524.696433,0
1734106524.820574,0
1734106524.951369,0
1734106525.070810,0
1734106525.209290,0
1734106525.330464,0
1734106525.460549,0
1734106525.603418,0
1734106525.722804,0
1734106525.844305,0
1734106525.968954,0
1734106526.089190,0
1734106526.210966,0
1734106526.333138,0
1734106526.488820,0
1734106526.609265,0
1734106526.749062,0
1734106526.899071,0
1734106527.045509,0
1734106527.162855,0
1734106527.449684,0
1734106527.556512,0
1734106527.678994,0
1734106527.851005,0
1734106528.066350,0
1734106528.183744,0
1734106528.302905,0
1734106528.436047,0
1734106528.555456,0
1734106528.680697,0
1734106528.875501,0
1734106529.055105,0
1734106529.179809,0
1734106529.299434,0
1734106529.428518,0
1734106529.580154,0
1734106529.700570,0
1734106529.819778,0
1734106529.928288,0
1734106530.074772,0
1734106530.195426,0
1734106530.316926,1
1734106530.450233,0
1734106530.571056,0
1734106530.692726,0
1734106530.818461,0
1734106530.983528,0
1734106531.103831,0
1734106531.224366,0
1734106531.401223,0
1734106531.534368,0
1734106531.665024,0
1734106531.815751,0
1734106531.935137,0
1734106532.063234,0
1734106532.247890,0
1734106532.368344,0
1734106532.489714,0
1734106532.608270,0
1734106532.728755,0
1734106532.863523,0
1734106532.999997,0
1734106533.123311,0
1734106533.234682,0
1734106533.354173,0
1734106533.499490,0
1734106533.661947,0
1734106533.781202,0
1734106533.901561,0
1734106534.037573,0
1734106534.156227,0
1734106534.276167,0
1734106534.410535,0
1734106534.541564,0
1734106534.662234,0
1734106534.812608,0
1734106534.969833,0
1734106535.095477,0
1734106535.217523,0
1734106535.378340,0
1734106535.498414,0
1734106535.617622,0
1734106535.738585,0
1734106535.856671,0
1734106535.974218,0
1734106536.101070,0
1734106536.235882,0
1734106536.354276,0
1734106536.471611,0
1734106536.605984,0
1734106536.725196,0
1734106536.844370,0
1734106536.964950,0
1734106537.084871,0
1734106537.217999,0
1734106537.341940,0
1734106537.461081,0
1734106537.568167,0
1734106537.687525,0
1734106537.804359,0
1734106537.924931,0
1734106538.044341,0
1734106538.163476,0
1734106538.282775,0
1734106538.403724,0
1734106538.524179,0
1734106538.647044,0
1734106538.765909,0
1734106538.900216,0
1734106539.024004,0
1734106539.143129,0
1734106539.264635,0
1734106539.385993,0
1734106539.505861,0
1734106539.625627,0
1734106539.755562,0
1734106539.908342,0
1734106540.040722,0
1734106540.147988,0
1734106540.286153,0
1734106540.420119,0
1734106540.541082,0
1734106540.664281,0
1734106540.781819,0
1734106540.902166,0
1734106541.049478,0
1734106541.170737,0
1734106541.289506,0
1734106541.409742,0
1734106541.529523,0
1734106541.653488,0
1734106541.774224,0
1734106541.898372,0
1734106542.060788,0
1734106542.179778,0
1734106542.304175,0
1734106542.422929,0
1734106542.542515,0
1734106542.664280,0
1734106542.811443,0
1734106542.930651,0
1734106543.049398,0
1734106543.186037,0
1734106543.305149,0
1734106543.427155,0
1734106543.549194,0
1734106543.670490,0
1734106543.789618,0
1734106543.908860,0
1734106544.061711,0
1734106544.168177,0
1734106544.285583,0
1734106544.406754,0
1734106544.535432,0
1734106544.654011,0
1734106544.810314,0
1734106544.935273,0
1734106545.054713,0
1734106545.162283,0
1734106545.282798,0
1734106545.401994,0
1734106545.524101,0
1734106545.652929,0
1734106545.792280,0
1734106545.902700,0
1734106546.024443,0
1734106546.144191,0
1734106546.269272,0
1734106546.384961,0
1734106546.540063,0
1734106546.662401,0
1734106546.781728,0
1734106546.902463,0
1734106547.024776,0
1734106547.144254,0
1734106547.277760,0
1734106547.384243,0
1734106547.491271,0
1734106547.606779,0
1734106547.724664,0
1734106547.832961,0
1734106547.947749,0
1734106548.056303,0
1734106548.164804,0
1734106548.271469,0
1734106548.376652,0
1734106548.482229,0
1734106548.617321,0
1734106548.742570,0
1734106548.850432,0
1734106548.969236,0
1734106549.089701,0
1734106549.206222,0
1734106549.352828,0
1734106549.471614,0
1734106549.586269,0
1734106549.707225,0
1734106549.838880,0
1734106549.956633,0
1734106550.074691,0
1734106550.207164,0
1734106550.332794,0
1734106550.455133,0
1734106550.574632,0
1734106550.694531,0
1734106550.813101,0
1734106550.932241,0
1734106551.050815,0
1734106551.166650,0
1734106551.283556,0
1734106551.404270,0
1734106551.525092,0
1734106551.679901,0
1734106551.801523,0
1734106551.924646,0
1734106552.044332,0
1734106552.165321,0
1734106552.285594,0
1734106552.416338,0
1734106552.535641,0
1734106552.646337,0
1734106552.766137,0
1734106552.885345,0
1734106553.018277,0
1734106553.177976,0
1734106553.295897,0
1734106553.415759,0
1734106553.533842,0
1734106553.660208,0
1734106553.803550,0
1734106553.923141,0
1734106554.047302,0
1734106554.174721,0
1734106554.307877,0
1734106554.456313,0
1734106554.576443,0
1734106554.699977,0
1734106554.835792,0
1734106554.956350,0
1734106555.075131,0
1734106555.258396,0
1734106555.378682,0
1734106555.516346,0
1734106555.645848,0
1734106555.764585,0
1734106555.881639,0
1734106555.999502,0
1734106556.126208,0
1734106556.307071,0
1734106556.464670,0
1734106556.583724,0
1734106556.700657,0
1734106556.847314,0
1734106556.966610,0
1734106557.123805,0
1734106557.245946,1
1734106557.373349,0
1734106557.494520,0
1734106557.603884,0
1734106557.724549,0
1734106557.855330,0
1734106557.981656,0
1734106558.144838,0
1734106558.293924,0
1734106558.467512,0
1734106558.607324,0
1734106558.755457,0
1734106558.877310,0
1734106558.999660,0
1734106559.124686,0
1734106559.245098,0
1734106559.366176,0
1734106559.487404,0
1734106559.612103,0
1734106559.730660,0
1734106559.852396,0
1734106559.972008,0
1734106560.090555,0
1734106560.226574,0
1734106560.347409,0
1734106560.458110,0
1734106560.563738,0
1734106560.683337,0
1734106560.801812,0
1734106560.921169,0
1734106561.050665,0
1734106561.170985,0
1734106561.290716,0
1734106561.409403,0
1734106561.530488,0
1734106561.651573,0
1734106561.772191,0
1734106561.891982,0
1734106562.011848,0
1734106562.132381,0
1734106562.253186,0
1734106562.371508,0
1734106562.491159,0
1734106562.611976,0
1734106562.732340,0
1734106562.850039,0
1734106562.968056,0
1734106563.091297,0
1734106563.214447,0
1734106563.333756,0
1734106563.452224,0
1734106563.574821,0
1734106563.691112,0
1734106563.812699,0
1734106563.931616,0
1734106564.067740,0
1734106564.186522,0
1734106564.305876,0
1734106564.418352,0
1734106564.523686,0
1734106564.656339,0
1734106564.768922,0
1734106564.888115,0
1734106565.007010,0
1734106565.113164,0
1734106565.232276,0
1734106565.356761,0
1734106565.502531,0
1734106565.627522,0
1734106565.745956,0
1734106565.867402,0
1734106565.985277,0
1734106566.109395,0
1734106566.230560,0
1734106566.358241,0
1734106566.527814,0
1734106566.647477,0
1734106566.771861,0
1734106566.920193,0
1734106567.041023,0
1734106567.160280,0
1734106567.354861,0
1734106567.476176,0
1734106567.638062,0
1734106567.764234,0
1734106567.892992,0
1734106568.012610,0
1734106568.157829,0
1734106568.322469,0
1734106568.440938,0
1734106568.558486,0
1734106568.676699,0
1734106568.796056,0
1734106568.915432,0
1734106569.044708,0
1734106569.183744,0
1734106569.321382,0
1734106569.440112,0
1734106569.558988,0
1734106569.701661,0
1734106569.816973,0
1734106570.023284,0
1734106570.142169,0
1734106570.264043,0
1734106570.383878,0
1734106570.543108,0
1734106570.662586,0
1734106570.811843,0
1734106570.931510,0
1734106571.039858,0
1734106571.161099,0
1734106571.279419,0
1734106571.397856,0
1734106571.520947,0
1734106571.652837,0
1734106571.773181,0
1734106571.894734,0
1734106572.025354,0
1734106572.147839,0
1734106572.281248,0
1734106572.401004,0
1734106572.521579,0
1734106572.651256,0
1734106572.772274,0
1734106572.893026,0
1734106573.013456,0
1734106573.135695,0
1734106573.267706,0
1734106573.386751,0
1734106573.505451,0
1734106573.624505,0
1734106573.743651,0
1734106573.867441,0
1734106573.998499,0
1734106574.117926,0
1734106574.237320,0
1734106574.365803,0
1734106574.511340,0
1734106574.641049,0
1734106574.760527,0
1734106574.887972,0
1734106575.003779,0
1734106575.124132,0
1734106575.241862,0
1734106575.359475,0
1734106575.501334,0
1734106575.635703,0
1734106575.767292,0
1734106575.903694,0
1734106576.049411,0
1734106576.173714,0
1734106576.329480,0
1734106576.449130,0
1734106576.568026,0
1734106576.692996,0
1734106576.815517,0
1734106576.960866,0
1734106577.080929,0
1734106577.199600,0
1734106577.360633,0
1734106577.497103,0
1734106577.606111,0
1734106577.749782,0
1734106577.871959,0
1734106577.996193,0
1734106578.131840,0
1734106578.248616,0
